x,p,W(x,p)
-5.819095,-5.155779,-0.0497440389
-5.819095,-5.095477,-0.0449810852
-5.819095,-5.035176,-0.0390506658
-5.819095,-4.974874,-0.0325486757
-5.819095,-4.914573,-0.0260455702
-5.819095,-4.854271,-0.0200075992
-5.819095,-4.793970,-0.0147503216
-5.819095,-4.733668,-0.0104273752
-5.819095,-4.673367,-0.0070480101
-5.819095,-4.613065,-0.0045111849
-5.819095,-4.552764,-0.0026429340
-5.819095,-4.492462,-0.0012264478
-5.819095,-4.432161,-0.0000192063
-5.819095,-4.371859,0.0012430779
-5.819095,-4.311558,0.0028512048
-5.819095,-4.251256,0.0051279639
-5.819095,-4.190955,0.0084246527
-5.819095,-4.130653,0.0130994172
-5.819095,-4.070352,0.0194714952
-5.819095,-4.010050,0.0277518734
-5.819095,-3.949749,0.0379598270
-5.819095,-3.889447,0.0498442119
-5.819095,-3.829146,0.0628348099
-5.819095,-3.768844,0.0760487465
-5.819095,-3.708543,0.0883676670
-5.819095,-3.648241,0.0985837481
-5.819095,-3.587940,0.1055913114
-5.819095,-3.527638,0.1085830544
-5.819095,-3.467337,0.1072030023
-5.819095,-3.407035,0.1016161689
-5.819095,-3.346734,0.0924760932
-5.819095,-3.286432,0.0807990579
-5.819095,-3.226131,0.0677783893
-5.819095,-3.165829,0.0545855412
-5.819095,-3.105528,0.0422030142
-5.819095,-3.045226,0.0313196402
-5.819095,-2.984925,0.0222977491
-5.819095,-2.924623,0.0152018909
-5.819095,-2.864322,0.0098659410
-5.819095,-2.804020,0.0059718230
-5.819095,-2.743719,0.0031175303
-5.819095,-2.683417,0.0008613461
-5.819095,-2.623116,-0.0012603833
-5.819095,-2.562814,-0.0037354411
-5.819095,-2.502513,-0.0070849535
-5.819095,-2.442211,-0.0118634385
-5.819095,-2.381910,-0.0186339415
-5.819095,-2.321608,-0.0279072778
-5.819095,-2.261307,-0.0400438964
-5.819095,-2.201005,-0.0551303782
-5.819095,-2.140704,-0.0728572533
-5.819095,-2.080402,-0.0924357787
-5.819095,-2.020101,-0.1125928151
-5.819095,-1.959799,-0.1316709397
-5.819095,-1.899497,-0.1478357703
-5.819095,-1.839196,-0.1593602351
-5.819095,-1.778894,-0.1649268577
-5.819095,-1.718593,-0.1638754258
-5.819095,-1.658291,-0.1563317845
-5.819095,-1.597990,-0.1431830556
-5.819095,-1.537688,-0.1259060113
-5.819095,-1.477387,-0.1062944335
-5.819095,-1.417085,-0.0861548219
-5.819095,-1.356784,-0.0670409059
-5.819095,-1.296482,-0.0500779035
-5.819095,-1.236181,-0.0358963197
-5.819095,-1.175879,-0.0246639800
-5.819095,-1.115578,-0.0161834749
-5.819095,-1.055276,-0.0100145758
-5.819095,-0.994975,-0.0055862729
-5.819095,-0.934673,-0.0022761226
-5.819095,-0.874372,0.0005499871
-5.819095,-0.814070,0.0035310017
-5.819095,-0.753769,0.0073206774
-5.819095,-0.693467,0.0125935427
-5.819095,-0.633166,0.0200261931
-5.819095,-0.572864,0.0302386265
-5.819095,-0.512563,0.0436911130
-5.819095,-0.452261,0.0605475730
-5.819095,-0.391960,0.0805337419
-5.819095,-0.331658,0.1028322568
-5.819095,-0.271357,0.1260606387
-5.819095,-0.211055,0.1483668634
-5.819095,-0.150754,0.1676502615
-5.819095,-0.090452,0.1818788770
-5.819095,-0.030151,0.1894398079
-5.819095,0.030151,0.1894398079
-5.819095,0.090452,0.1818788770
-5.819095,0.150754,0.1676502615
-5.819095,0.211055,0.1483668634
-5.819095,0.271357,0.1260606387
-5.819095,0.331658,0.1028322568
-5.819095,0.391960,0.0805337419
-5.819095,0.452261,0.0605475730
-5.819095,0.512563,0.0436911130
-5.819095,0.572864,0.0302386265
-5.819095,0.633166,0.0200261931
-5.819095,0.693467,0.0125935427
-5.819095,0.753769,0.0073206774
-5.819095,0.814070,0.0035310017
-5.819095,0.874372,0.0005499871
-5.819095,0.934673,-0.0022761226
-5.819095,0.994975,-0.0055862729
-5.819095,1.055276,-0.0100145758
-5.819095,1.115578,-0.0161834749
-5.819095,1.175879,-0.0246639800
-5.819095,1.236181,-0.0358963197
-5.819095,1.296482,-0.0500779035
-5.819095,1.356784,-0.0670409059
-5.819095,1.417085,-0.0861548219
-5.819095,1.477387,-0.1062944335
-5.819095,1.537688,-0.1259060113
-5.819095,1.597990,-0.1431830556
-5.819095,1.658291,-0.1563317845
-5.819095,1.718593,-0.1638754258
-5.819095,1.778894,-0.1649268577
